review	sentiment
	 b'almost not like one base fact dialogue mostly pretty bore sit pretty inspiring thing say event history performance top notch but one top film year something one would want sit would say type make history class school not something marvel masterpiece film critic would say soundtrack believe save movie david oyelowo portrayal mostly interested full story happen selma would recommend otherwise	1
	 b'selma movie process gruntwork strategy planning process stag civil right campaign change enact deliberate swaying public opinion deliberate framing compelling narrative screen newspaper around country similar way spielberg-kushner lincoln thrill see movie get practical political mechanic behind easily glamorized revolution but movie strategy power dynamic work need anything couple thing hurt selma first subtext movie almost entirely make people stand room explain go historical drama christopher nolan-style problem writing problem direction nowhere inventive variation dramatic dynamic make thing interest contrast film like lincoln people lie cheat make deal trade trade wheel deal obviously two very different film two very different set character two very different set circumstance but lack subtext lack dramatic layering keep whole thing playing one level seemingly oppose but actually tie directly second point driving sense clarity clarity drama clarity documentary macro micro tactic obstacle sense cause effect character particular motivation jar give moment clarity timeline clarity even something basic seemingly irrelevant screen geography not sure ever see movie cross line often carelessly lack establish shot almost scene add confusion especially much film play series pretty nondescript room curiously-framed coldly desaturated medium close-ups selma clarity excite engage conversation king president johnson among highlight film exactly dialogue thoroughly ground clearly articulate stake probably not coincidentally subplot draw heat take dramatic license event finale aid actual documentary footage rouse move way but long stretch little advance story actual story term content instead reiterate dramatic beat without provide context elaboration movie ambition admirable but never smart subject matter result often deflated drama still story important continue discouragingly relevant kind way story need hear but wish well tell	1
	 b'first time movie let pure sap slow motion beating constant emotional monologue whole made-for-tv inspirational aesthetic thing go plus oyelowo not seem charismatic enough role someone need make real mlk movie	1
	 b'oyelowo very good lead role support cast good job movie overall good history lesson however very slow time biopic drama king family go long people talk easy softly dark room dramatic light get old like million	1
	 b'overrate overhyped selma make movie give far credit earn real problem well-acted slideshow history rather cohesive story monologue name game enjoy good monologue two self-awareness get annoy hard relate character time speak monologue rather people american history much good job explore theme racism hate still maintain genuine very tragic character story	1
	 b'david oyelowo give amazing performance king but overall selma pretty average movie not bad but not	1
	 b'may step lot toe but not crazy selma grant movie make long ago coincide perfectly turmoil create police shooting not impressed first half movie discuss politics sound wrangling involve march felt martin coretta character underdeveloped need flesh martin absence affect child coretta put dirty okay but not worth	1
	 b'oscar get right not good movie murder politics racism seem mundane strike music common shameful not exciting movie not grip very underwhelming pace bad cinematography bad fire actor oprah best part movie end tell happen character watch malcom instead million times good information good performance	1
	 b'hum sometimes read true story move not imagine movie justice well clint eastwood american sniper delivers brilliantly spike lee malcolm kill people want bring selma big screen not call upon spike lee world think seriously think another angelina jolie direct movie look feel butcher job do another powerful story like unbroken say redo but please give directing great story people truly vision skill story justice kinda mad cuz love martin luther	0
	 b'poor acting questionable accuracy best	0
	 b'selma piece together several scene monumental moment american black civil right history performance adequate character leave undeveloped leave disjointed film try hard emulate best picture instead innovate enough one story however move almost impossible not feel	1
	 b'really want like selma but miss mark starter very character officially introduce story name matter not well know end movie flash name bio also police report-style text come scene really not seem much purpose fit go movie not ever explain show besides movie very slow-moving lot awkward quiet add longevity overall selma not justice important subject matter felt unfinished need little clarity cohesion good movie	1
	 b'not love selma though far bad acting fantastic story very interesting upsetting heartbreaking look film very well do especially scene regard bridge crossing mlk public speech generally quite powerful but come private meeting word start feel contradictory wishy washy idea not seem fully realize talk even start feel stale part part film mlk family interaction underdeveloped history behind selma important every american know not think film great boy really hate lbj watch film well scene sudden random uncharacteristic ncharacteristic change	1
	 b'pedantic over-long clumsy main character stutter-stepped way picture flow energy best scene johnson wallace	1
	 b'solid mlk biopic drive performance david oyelowo though not very end gravity drama	1
	 b'depress many lie movie tell poorly white people portray movie blatantly racist rewrite history cast one black poor light people make	0
	 b'horrible anti white jew movie not get anything right not waste time	0
	 b'movie not good selma dozen time cross bridge student numerous time every time bridge crossing jubilee first weekend march feel like belong american republic bear selma alabama pivotal american history love movie good movie maybe see eye appreciate century time but selma movie not move way think might not depth want not think great movie great material but average movie not even include lbj controversy not really know enough informed opinion believe movie bring awareness significant fascinating story many knowledge good but great motion picture	1
	 b'nice see	1
	 b'american sniper rock would want watch selma boost defeatist mentality boost billionaire oprah chris current day hero afford life	0
	 b'way thing look one make something look certain way mass believe not want take time view truth not want discredit man martin luther king man greatness yet not perfect make mistake however film show man break ava duvernay skip darker part life order show mlk man clean slate create fiction present every caucasian film evil nothing but show ignorance honest message clear beginning not know yet listen language common track credit destroy truth injustice njustice justice	1
	 b'boring flat slow really emotion feel amaze consider subject matter really blow away high percent people enjoy movie feel guilty not like	0
	 b'not afraid say give film half way wilkinson roth aside performance dull especially lead one note far cry real mlk but writing kill film string screenwriting cliche awful dialogue	0
	 b'languorous look king life legacy encapsulate event lead march selma montgomery highlight david oyelowo performance lead role stephan james turn civil right icon john lewis move carmen ejogo also infuse coretta scott king quiet dignity but pace slow call peaceful resistance feel peaceful despite dialogue tell opposite true message film unassailable but vessel film imperfect mperfect perfect	1
	 b'move film often fall short telling historic event good but	1
	 b'good film but bit underwhelming actor chosen play king sure resemble but charisma cardboard even remotely sound like african-american actor available play mlk choose brit also make mistake choose director little big screen experience last directing experience episode scandal show film lack pacing storytelling take hour film support cast superb also make role mlk seem even small comparison good film but miss point expand fight vote	1
	 b'lot talk oscar cut selma get best picture best song nomination but fail get nominate category not deny soft kind racism play combine unfortunate release date bad oscar campaign but selma really deserve nominate category well let see first selma hard watch not shy away show awful truth often cringe felt stomach turn disgust watch atrocity screen far good but poignant moment movie struggle hold attention yes largely due screenplay never another oscar cut ava duvernay director black female would first black female nominate best director statue but quite frank visually movie years slave decently direct but nothing ever pop way small moment never noteworthy selma important film yes oscar political period therefore important film message include race deserve win deserve get nominate category spite important powerful message film whole not quality oscar winner good film but fail great real life	1
	 b'another movie martin luther king struggle nothing stand movie compare every movie ever make movement life mississippi burning much good movie not get rating one like watch documentary	1
	 b'want see organizing protest training protester also want get know organizer participant well people not not like glimpse king personal life struggle but take away focus presumably focus film behind-the-scenes protest peaceful protest general actor good especially king wish also use less slow motion make scene seem movie-like oppose	1
	 b'oyelowo give impressive showcase performance mlk despite occasionally nice artistic flourish modern pop beat rest movie seem small almost key non-black character govt also negatively portrayed make film literally black white actual story strong enough leave	1
	 b'pretty by-the-numbers bio-pic good performance oyelowo but bit	1
	 b'selma thrives flourish thanks star make performance david oyelowo terrific authentic production design shockingly realistic scene police brutality however pain say due bad pacing stretched run time felt struggle reach end march tim roth wendell thrust tom wilkinson give impressive supporting turn keep film afloat also impress open take mlk private life regard affair often sweep rug regard cinematic manifestation problem arise producer oprah feel act film pop sporadically glorified extra make distract viewing odd music cue stale direction uncertainty story want tell selma mediocre best picture nominee year academy award nevertheless not well verse history civil right movement film could nice eye-opener plight struggle african american	1
	 b'saw not really	0
	 b'well act beautifully shot film capture drama luther king civil right movement	1
	 b'although selma worth see historical perspective find directing weak try squeeze every last drop emotive act david oyelowo director ava duvernays fail find self lose interest scene conclusion like watch movie slow motion thoroughly enjoy performance carmen ejogo portray very natural	1
	 b'waste time movie another piece	0
	 b'solid film could do without oprah lot long winded inded nded speech	1
	 b'star earnest noble portrait king terrific performance david oyelowo but film technical error keep great want many biopics people year specifically stephen hawking theory everything alan turing imitation game selma also want not offend anyone selective biographical memory three film seem deify subject keep seem human ignore flaw unlikeable character trait could spoil film intent selma well write select month period king life instead try incorporate accomplishment would need hour canvas least film interesting well act unwavering tone historic importance sometimes drags less entertainment historic document want school staple future generation examine good king infidelity hint example otherwise hermetically certain portrait harmonious marriage troublesome cinematography editing continually jump line seem low budget almost amateurish unfortunate much film really well do especially acting selma polemical omission american sniper but technical work far	1
	 b'predict winner million oscar black man give black speech black people black people surprise critic give top rating cover sorry politically-correct butt bonus watch white people portray 2-dimensional cardboard cutout bad guy anointed one not obama time swoop flame chariot saaaaave oppress clutch eeeeevil cracker racker acker	0
	 b'lol load chit critic rating really medium medium outlet not trust not get agreement critic even best movie but let movie black civil right gay right suddenly people could give crap less black civil right history gay civil right	0
	 b'want see sequel call james earl ray trololololololo rololololololo ololololololo lolololololo '	0
	 b'overly act predictable	0
	 b'enightening movie see bring tear scene brutality upon fellow human being king speech well do but fell short scene lbj partial truth corretta king husband interaction sure far passionate likely less tearful depict date add key meeting snippet correta memory would seem factual total leave think little disjointed wonder really happen behind scene part make believe awfulness depict bridge wonderful moving speech view king impressive timely time live but very good movie ultimately felt miss outstanding leave many question really happen behind	1
	 b'could not watch crap another feel sorry african movie entire movie false storyline incorrect not waste money keep make old stupid feel sorry black guy movie make modern black movie include rape robbery theft heft	0
	 b'want see remake not race thing get old hand gasp get job	0
	 b'terrible movie something wrong	0
	 b'think david oyelowo good job play martin luther king nail accent film overall average boring story nothing	1
	 b'movie definitely not academy award	1
	 b'preachy historically inaccurate over-dramatized slooooow however good acting two lead find direction uneven character story not bring enough movie could much well tell movie very good job make feel like see 1960 south go south kid set very well do like see historic film point inaccuracy big one treatment president johnson make racist big	0
	 b'take awhile get go but time ugly	1
	 b'great review expect move tale march selma montgomery not get movie start well actually masterful piece insight direction first scene go hill actor play johnson wallace ill suit role actor play martin luther king lack charisma king remember king speech watch event unfold movie not justice either would good story would tell point view participant instead leader would hell lot good oprah winfrey not pig scene bring nothing	0
	 b'massively overrate but kind movie feel like racist not like start hold nobel award recovers intermittently excellent performance around distract little mistake like modern building modern blacked-out billboard good enough but definitely	1
	 b'part movie emotionally grip story need tell but least half hour drag make audience restless time like watch paint dry reason very difficult recommend see movie	0
	 b'probably overrated movie 2014 opinion film definitely powerful time david oyelowo great king but movie show already know extremely	1
	 b'great cinematography great performance	1
	 b'okay one worthy sentence normal yes oyelowo performance king shine even occasionally descend realm caricature but screenplay undo every term unable decide whether not focus king man event selma proper settle instead bizarre mixture overwrought family drama gratuitous violence ham-fisted political commentary none work though handful profoundly affect moment vast majority film feel like write pen somebody accidentally drop sugar bowl character constantly pander audience speaking know future generally behave like pawn writer interested score political point write believable dialogue all-in-all film very definition oscar-bait safe broadly-drawn drama reveal exactly much reading sclc wikipedia page would provide set	1
	 b'selma very good film historical episode huge consequence change evolution law african american people wonderfully shot act film case study fight lead king follower gain right vote like citizen smart film strong dialogue message hope pride dignity important time fight ancestor drive eradicate segregation racism still much need today film selma come remind lot do but much need do end racial hatred still unfortunately present modern society	1
	 b'still not watch type long historical movie slow	1
	 b'not real interesting real mlk watch documentary like general real person 100x powerful actor could portray learn something watered martin luther king bad part not really capture tone era doubt well tell many time see movie doubt see case not great movie great movie see case point great movie gandhi capture tone era learn something actor ben kingsley ingsley capture	0
	 b'story not help but affect especially year but film barely cut movie-of-the-week scene effective but wildly uneven script mess performance not nearly good guilt-ridden critic say doubt score beaucoup eaucoup award	1
	 b'well intentioned effort examine dynamic strong personality behind march selma subsequent signing voting right act several intriguing thread glimpse leave unexamined malcolm influence king movement mention leave conversation thereafter well first tentative display respect marcher state police king refuse continue second march trooper withdrew ignore film understandably issue vast filmmaker decide relevant picture make extraneous but two factor felt leave feel not give whole story leave cinema unsatisfied nsatisfied satisfied atisfied '	1
	 b'actor play king johnson perversely miscast bsrly resemblance either visually vocally real life counterpart pace glacial drama inert take lot effort turn one dramatic moment history something dull still story important still manage hold	1
	 b'really really bore political or civil right film maybe film good rotten tomato must something but nothing tedious portrait martin luther king play passionate guy but without necessary charisma born leader really not	1
	 b'main character well act flesh everyone else cardboard caricature blame monochromatic overly simplistic script give story almost shade gray ray ray	1
	 b'much dialogue average flick but receive many honor	0
	 b'historically inaccuracy distract come politics but oyelowo great interesting interest never focus film	1
	 b'many historical inaccuracy	0
	 b'course liberal	0
	 b'thanks david oyelowo great performance film inspirational third act selma manage	1
	 b'rey young smuggler thrust battle first order resistance team storm trooper suffer crisis conscience new entry star war universe profoundly derivative essentially updated retelling new hope ignore backstory first order largely mute event return jedi new character interest enough abrams successfully make excited new installment rather cringe phantom menace fun popcorn film return root not bad even fail advance scope original film especially like daisy ridley rey ridley give star war feminist character one whose hand never hold whose life not dependent others but film not allow ridley explore enough character withhold much information name suspense also star war series base struggle good evil original trilogy accept empire evil rebellion good bad guy red light saber good guy green blue light saber second trilogy george lucas bungle political plot necessity force film explore intricacy good evil fall evil obviously fail order deal rise first order need political plot but yet film disavow responsibility result film antagonist hollow series not hold together narrative whole star war get good politics not sake episode viii but continuity series whole overall like new film manage return franchise rail episode viii get	1
	 b'think over-hyped not feel new unique film much recreation fan service original film felt like nostalgia film rather new film not impressed kylo ren expect action sequence not feel care much new character one emotional scene but not feel film bring new exciting	1
	 b'never trust anymore rottentomatoes grade movie fucker ucker cker ker '	0
	 b'weak trivialized repeat original villain impossible take seriously character development	0
	 b'great hardcore starwars fan sure but not diehard fan 5/5 big budget start director resource possible still bug poor choice make many character plot much movie try play homage episode else would easily book thank lucas set bar	1
	 b'possibly bad star war due infinitely recycled plot point extensive plot hole sappy music quarter movie two character star music swell character trope ren girl magically well force one strong dark force user universe without training also fight without training not kill main baddie magical chasm appear two time another death star get blow basically watch original basically watch lazy cookie cutter movie reason not star great	0
	 b'bad script story mixture episode 4-6 very bad casting kyle reno joke act last scene luke skywalker like bad 80s movie cgi not impresive very disapointed not sure wha hell happen bty jja guess evil mickey mouse disney	0
	 b'not pay homage early star war move downright stole script mean another death star darth vaderlight palpatin original film whats total obsession dress every woman sack cloth loth oth th '	0
	 b'old guy love 1st star war movie enjoy thi sone not see basically story first one 4th one	1
	 b'update copy first one end wretched retched etched story	0
	 b'not believe plot re-done time weak antagonist train life get seriously wound guy pick lightsaber first	0
	 b'movie point rip new hope original trilogy make plot line boring predictable not see anyone watch first movie could possibly rate anything one star not even close worth ticket price theater price go new redeeming factor movie visual effect good second trilogy lucas direct well acting least bearable amount force feed star war hype ad huge amount commercial item place movie one wait show bargain bin wal-mart al-mart l-mart -mart '	0
	 b'abrams prove very good action director line heart great chase sequence large explosion find far palatable michael bay say nothing strict cash heart mind still love original three but loathe others fun mindless drivel but do nothing special hope offer end next movie good great story but telling get tire trash hollywood blockbuster sci action movie	1
	 b'not 'not not life	0
	 b'average best like watch modern new hope	1
	 b'sorry say find movie bit lacking still good movie but opinion barely good jedi thanks stupid ewoks not good sith fight scene tie breaker sith put list star war movie lot small issue adept new user well everything however minor issue big issue light saber apparently training not necessary say instead list balance minor issue item item go touch two big irreconcilable issue first big issue attempt back winning formula borrow much previous movie good familiarity make feel warm fuzzy do get t-shirt familiarity make commitment franchise feel insult see movie know talk **spoiler alert**second major issue easy storm trooper could break away first order very first battle take child brainwash reprogrammed would argue scene somehow humanize stormtroopers let ask audience believe human character drink kool-aid whole life but epiphany see one brother arm kill problem kill many move forward nofriendsgrowingup beyond rebel welcome without question suspicion nospiesinspace sorry abrams disappointed sad could disappoint good movie but great franchise great track record yeah good movie disappointment masterful job revisioning star trek franchise maybe expect much subject much star war fan star trek fan bias litmus test simply not ready leave theater immediately get back line movie big franchise history fail sir ir r  '	1
	 b'great movie although copy star war	0
	 b'carpenter 30k would do well	0
	 b'fun ride but not lot	1
	 b'like say iphones best star war film since empire strike back best wipe away cultural memory abominable prequel	1
	 b'thoroughly disappointed not feel like explain already release anger youtube comment section but major thing discuss people already except one thing luke lightsaber lose along hand throw garbage jump cloud bespin magically teleport creepy old lady	0
	 b'old old part climax make not want come back	0
	 b'summarize movie one word would fatigue effect lacked professionalism modernization sort epic feel handful character way many close ups movie felt confining claustrophobic narrow very slow pace fail keep attention moment slow think comic relief actually serious acting force awkward think saw harrison ford pain eye bad leia acting plot weak sudden new order evil appear somehow already secure planet size superweapon aim solar system conveniently next hero stay first firing weapon happened destroy every planet fill people except one stay episode iii much good plan see episode viii chance certainly not theater set expectation much high disney movie terrible want	0
	 b'well not very good time watch movie spoilers way abrams one main influence wonderfully talented filmmaker man not cynical idiot opinion fever hit point re-watched original unaltered star war film 1977-1983 prim saw family everyone stoke return one favorite universe happen movie fell face limp crawl try vain recapture magic awe fail remake spectacle small throwback homage plus epic battle sequence nothing film excite impress inspire elicit emotion could categorize positive mostly feel disappointment disbelief appropriate adjective movie safe stale unimaginative predictable convenience scene ease struggle pathetic backstory undelivered promise saga continue instead repackaged many plot hole illogical concept uninspired backstory even individual line felt nose abrams keep pace fast fast want get rather let weight moment waste audience appreciate pace original character vision good evil story luke vader obi-wan yoda emperor han leia chewie ohhhh good kylo ren try vader fail rey try luke han fail finn try something fail way although like finn turn stromtrooper unrealistic unmotivated universe rey pretty much perfect everything leave behind family execute poorly though great backstory except do like self-sacrifice towards bb-8 snoke come cgi projection deep evil come kylo ren kill every jedi apprentice force luke depression exile yet beat rey use lightsaber first time not even look like han cool story lose decade since return jedi reduce flashback han die one predictable scene history plus harrison want not even care death blame blasphemy movie force know happen wake conveniently battle reveal map rey find luke second bb-8 3po add nothing leia han weird lazy history empire pretty much not beat big death star planet destroy destroy energy shield could general even give speech part nazi part film could much good different but least different feel abrams think disney enforce rapid timeline script maybe begin something great red-inked safe enough release return star war universe but offer nothing not already see love not like anything happen support criticism enjoy power keep enjoy not wake critique surely come time pray ray episode	0
	 b'complete disregard not brilliantly make expanded universe numerous writer but also vastly intricate logical believable universe failure entire star war universe movie waste money time almost new idea critical thought put	0
	 b'film open vast star destroyer loom across screen comical droid information vital resistance run away occupant star destroyer drop onto desert planet someone not know jedi find jedi wannabe unsure parent familiar escape planet milenium falcon pursue bad guy sequence involve zany alien bar complete player han solo wookie male lead rescue female lead vast planet size weapon or spacestation bad guy black mask betray male lead kill demonstrate kill folk without even touch arm inside information say vast space send rebel send wing exploit weapon one weakness blow thing second attempt jedi wannabe go search someone teach jedish make episode almost scene scene but slightly diferent order doubt hope no-one would notice reach truly ridiculous climax one rebel general felt explain really not death star solely much much big virtually point difference darth vader character seem play laurence llewelyn-bowen emporer character gollums grandad lazy cowardly write cliff hanger end least mark hammil ammil learn	0
	 b'maybe become cinema snob share 5,000 movie find late episode star war bland conjure nostalgia love character young day but try sell story good special effect fresh face acting cinematography screenplay etc top notch but movie not wow star war fan may think read review plot somewhat predictable climax remind original star war best re-make original minor plot twist george lucas would lick lip expected billion dollar payoff hope not succumb bland next edition accidentally villian movie slat benicio del toro formidible worth watch but not worth second	0
	 b'know bad light saber not instantly cut anything hit might well fight wooden sword whiny darth vader picture long haired ross friend not bad movie ever but certainly not understand hype notice guy front fell asleep not blame wait snooze fest end either realistic gripping story dump top immersion kill humor not furthermore would people never use light saber	1
	 b'good but almost nothing original almost every major plot point	1
	 b'opinion copy film new hope but good visual effect	1
	 b'wait 'wait year	0
	 b'felt like watch re-run plot thin pretty much re-hash early film least jar jar	0
	 b'not good movie plot make sense story episode badly write very badly write big disappointment	0
	 b'very poor offer nothing new original series dialogue excruciate time act merely average skip watch	0
	 b'good star war flick keep character lore book intact new story could definitely see disney touch writing overall cool epic flick clearly ton money throw ton money profit great see old actor come back story	1
	 b'good thing movie star war title character blah story blah not star war name would give	0
	 b'make please fan not actually tell interesting story not feel emotionally engage character hope boba fett come back	0
	 b're-hash movie rather something new not think special effect good original star war movie maybe one film develop special effect	1
	 b'think disney focus far intently bring star war towards modern audience rebooting franchise largely ignore do provide standalone story component good star war movie much rush much film major plot point include starkiller base battle pretty anti-climactic fact everything seem rushed make appear like try squeeze everything come new reboot series one trailer movie force awakens essentially look kill look keep desert-dwelling loner girl already know use force go next super-awesome jedi nazi-like group scrap leave empire way not ever see fruit rebel alliance labor reform empire new republic new guy area death awesome destroy every major new republic population center one shot short version really need follow movie two film much two-hour long trailer rather actual movie	0
	 b'new star war not original fail correspond hype would prefer force handt andt awaken	0
	 b'typically abrams little character development rush everything copy main theme previous person movie very predictable even solo death hate predictable come another blow big weapon scene give break wish hollyweird would ban abrams make	0
	 b'wow tired tantrum boy interesting bit humor *ducks people throw tomatoes* omatoes* matoes* atoes* '	0
	 b'one hot mess movie poor redo early star war movie nothing new poor new character development not give damn han solo general princess	0
	 b'old tire plot actor way old imo mo movie	0
	 b'want see legacy cast member go much action not enough true content could	1
	 b'new episode disappointing aimless not offer anything new except great special effect really recycle formula	0
	 b'saw first star war episode exact plot except luke girl obiwan character play han solo mean almost scene	1
	 b'worst star war movie see major plot hole force awakens article abramson huffington post	0
	 b'plot hole city big hero childhood quitter han solo abandon wife luke abandon everybody but not worry leave map replace darth vader whiny millennial make ton money george lucas	0
	 b'boring nothing new	0
	 b'first one blew away 1977	0
	 b'sorry but hat movie plot twisted mess pace time put sleep special effect nothing special princess han old look freak give old jedi knight training year new female type pick overnight beat darkside like drum remind hux need big helmet kick	1
	 b'think movie colossal fail arguably slightly good modern day predecessor time glacial pace often unsubstantiated plot progression absurd deus machina moment destroy unlimited potential without get much spoiler idea character movie able without training defeat obviously far practiced baddie strike inane understand awakening force but absolutely premise support anyone exercise advanced ability without train whatsoever especially consider demonstrably powerful opponent skill along film comment time completely unexplained plot progression deliver film rife forced tribute lucas lore sporadic incomplete character development ultimately beg question exactly happen obligingly see second hopefully finessed sequel hope least somewhat make good promise elevate quality franchise disney purchase right star war provide clear step forward modern lucas generation tragedy unfortunately best mildly good antecedent partially deliver upon massive prerelease rerelease erelease hype	1
	 b'film profoundly among critic fan alike seem benefit hefty dose low expectation bring prequels half scene rise straight new hope story-line sorely simplistic main bad guy kylo ren disappointing go intimidate weak laughable way fast notable bright spot new character finn rey poe good although dialogue rely bit much cheesy comic relief tell guy bear breed storm trooper young age not even name number somehow talk like crack fanboy reddit eddit ddit come	1
	 b'okay good bad prequels lateral move well cinematography bad story almost story exist set movie borrows heavily anh kotor copious filler nothing plot film actual plot constitute ten minute screen time heroic set performance cast elevate film something worth watching disappoint but not	1
	 b'amazing production but not like technically remake first movie	1
	 b'movie embarrass moment mostly former star reprise old role but overall pretty good would much good minute shorter	1
	 b'one weak star war film far storyline go first similar new hope not flourish much except nostalgia special effect say say good action flick but not movie thinking go get	1
	 b'find character less approachable original save one cgi barkeep act carrie know problem rey bland annoying bossy rude inconsistent like finn poe emotional high point film besides	1
	 b'upon reflection hard time say star war good first trilogy much different matter think initial excitement see first star war film year original cast film fuel	1
	 b'even though quality movie play card very safe not perticularly inspire want something new star war not find force awakens	1
	 b'film superficially capture feeling original but let lack originality predictability poorly write new character motivation presume never explain hard feel threat attachment new cast clean slate void personality individuality performance actor harrison ford aside feel hammy twee sometimes odds brief backstories character rehashed plot quickly become tire appose nostalgic romp aim positive mainly come exceptional design team	1
	 b'force awakens look mirror go back bed seriously purposefullly not read anything see movie probably dumbfoundedly disappointed damn remake original let break little disaffect youth way locale stumble rebellion boy meet girl girl kidnap establishment planet-sized weapon base seriously father son duel void seriously rebel rally fly exploit weakness blow mega-weapon blow planet seriously come universe opening get slavish rehash think even reuse loading graphic big weapon	1
	 b'problem anticipate but take simple entertainment okay effect decent felt like galaxy far far away enough get kind slow fast time ream exposition throw dialog lot star instant plot vehicle coincidence seem super imitation instant force mastery base nothing villain might well call darth emo get number spoiler somewhere else not but lot thing certainly not add almost like paint-by-number simplistic setup next one	1
	 b'great special effect great many hole plot basically teaser next next movie	1
	 b'must different time warp others saw movie really disappointed star war fan could save lot trouble lot money introduce rae say would big star level best drag thing real movie category mav wonderful sorry waste rest movie around blow character need another movie harrison would get stride half way well know happen dark side son would chin whimper imitation star war character think good idea take helmet almost leave theater prince leya get pay show really fan look alike gramma register look fine somebody steal ability even remotly act person sit next actually say loud serious line rea han solo not hold movie iike alone drone cute not enough another note know suspend disbelief movie like part fun but neither young storm trooper really young untrained girl take light saber adversary train life alternative talent get might appropriate least run bad guy get foot catch not move around give inkling chance rea awake jedi power slow make drop light saber course ignore darkson would remove saber hand mind but good not happen fight know movie make billion people love talk like part pay public see every episode enjoy kid grandkids pretty weak moment love but really glad wait saw big discount didntt idntt pay	1
	 b'find time see flick hop find get franchise back track one innovative creative science fiction epic ever but sorely disappointed see many great thing hear develop first minute bring ruin old cast enters original sequel enter follow rapidly thin plot befuddling conclusion whereby yet another death star destroy equivalent couple chinese banger seriously moon planet turn weapon unimaginable power capable destroy entire world shield bring easily think evil empire could think good way protect asset pesky rebel two previous death star bring similar method blah princess leia weird appearance find wonder carrie fischer personal life right middle movie understand stormtrooper could suddenly develop need desert but way do make think thousand others would eventually much miss movie rottentomatoes critic give rating surprising abrams thinking perhaps try appease many different fan group movie making great turnaround story but fell flat face true winner moviemakers toymakers entire disney franchise cash clunker good news original cast work cgi first minute could bode well fantastic second film next year even temper expectation next one	1
	 b'watch star trek dark star trek 2009 film expect film actually come though include impressive effect find force awakens basically rehashing episode without clear plot apart money real meaning create seventh episode series since perfectly fine way scene movie already repeat several time	1
	 b'original trilogy much depth pathos disney turn jokey simplistically flatly action pack feminist propaganda success sheerly dictate fan fuel	1
	 b'competent story enough fan service true fan heavily telegraph though definitely march device many different storm trooper	1
	 b'hollow quotation new hope desert planet check droid all-secret plan super-weapon check death star nope bigger death star get unimaginative trite also blatant ripoff jedi academy book	1
	 b'well prequels unless remake darth jar jar but not good original star war force awakens kinda predictable even though rhyme room surprise like yoda dooku remember people gasp yoda come start fight even though year remember entertain prequels force awakens predictable fast pace not allow soak see entertaining movie people probably surprise but not impressed still good movie but not feel like kid mean like avatar well could expectation high hype bit high movie but seriously star war could use movie set stage rest series feel next installment well but first entry not feel	1
	 b'essentially rewarming first star war film enough new plot twist barely make new story special effect act direct much good	1
	 b'not amaze awesome	1
	 b'not come close original actor lightweight plot let hope vlll well not wait next star trek	1
	 b'not understand high score basically repeat suppose must reason behind incredibly repetitive but not hear yet hour minute get bored fell asleep	1
	 b'well film very mixed feeling describe short enjoy watch movie despite consider pretty bad product fun guilt know mean scenario support chunk piece previous movie deja prevalent feeling entire movie cast questionable time performance far plausible lean towards bad nevertheless fun watch despite flaw probably nostalgic	1
	 b'held long enough saw day release not see not real fan not mind reboot franchise but felt like retelling story call star war new hope also galactic empire stop wasting resource mammoth base not seem work really hope next installment not kind rehash empire strike back take somewhere else	1
	 b'grade bender compare last effort course star however point grade bender call nostalgia war ripoff 1977 good action scene would never	1
	 b'fun but story	1
	 b'nothing original star war	1
	 b'way top rey way powerful thing movie take luke half movie	1
	 b'technically beautiful but story repeat new hope broken humanized dark side villain usual abrams skip backstory assume connect dot care happen han leia disappointing uncomfortable still must see	1
	 b'star war would expect simple story line paid star bit action load effect saddly fall flat star war wow leave brethless leave walk cinima instead walk chat brave thing really stand slow fight sceens ceens eens ens '	1
	 b'best 'best best child	1
	 b'like others but	1
	 b'star war pretty weak spoiler alert very little originality good young jedi person life desert like tinker stuff bad guy run around mask breathe deeply lost droid info save good guy death star death planet father or son confrontation end tragedy one fall death huge vertical space empire also problem fact rey fly millennium falcon sit year maintenance training first movie luke son vader do light saber movie people pick miraculously know fight also felt dialog not good piece actor do	1
	 b'maybe old jade but felt like somewhat retread not dislike new character but not really love either darth vader make truly iconic villain but none caliber find many way think less well regarded episode i-iii zest intrigue bit puzzle installment become chart topper opper pper per '	1
	 b'meh way much hype surround every aspect film even week still try process film well not really process figure still not like see someone	1
	 b'know not maintain seventh episode star war felt flat contrived frankly not very interesting force awakens course nothing but re-imagining episode basically motivation scene dialogue very end new hope but without thrill never think say but even harrison ford hefty million role han solo fail inspire seriously not care cast character include original cast member best golden boy abrams fortunately take consolation know not one thin dime money go	1
	 b'pretty fun enjoy good adventure movie not think depth plot find issue like original like one least see original make sense not completely stand par bond mission impossible movie far quality but lot	1
	 b'good movie set interesting universe right amount special effect tight acting directing everything far superior episodes but storyline not	1
	 b'like new star war but not wow over-hyping movie lead bit disappointed	1
	 b'leave movie not feel happy felt empty dont know many people think movie great good prequels but not	1
	 b'well craft but completely lack idea movie recycle original trilogy idea trademark without necessary determination plot weak character flat movie lack memorable scene but overall well direct not much boring second	1
	 b'kylo ren opinion interesting story besides luke come movie	1
